State,County,PCT_REDUCED_LUNCH10,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS10,FOODINSEC_10_12,PCT_OBESE_CHILD11,PCT_LACCESS_POP10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,PCT_LOCLFARM07,FMRKT13,PCT_FMRKT_SNAP13,PCT_FMRKT_WIC13,FMRKT_FRVEG13,PCT_FRMKT_FRVEG13,PCT_FRMKT_ANMLPROD13,FOODHUB12,FARM_TO_SCHOOL,SODATAX_STORES11,GROC12,SNAPS12,WICS12,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE10,CHILDPOVRATE10,SNAP_PART_RATE10
IL,Perry,5.508474576,9.4,28.4,13,7.9,20.62124153,5.205902694,3.232236348,4.1,2,0,0,0,0,0,0,0,6.25,5,16.75,6,87.082774,8.304251,2.680089,0.389262,15.727069,20.729306,17.4,24.1,80
IL,Piatt,5.657093124,10.3,30.1,13,9.4,3.056223709,0.718870142,0.461522187,4.2,1,0,0,1,100,100,0,0,6.25,3,10.33333333,2,97.292127,0.334748,0.998266,0.292905,16.217347,23.952418,7.3,9.5,80
IL,Pike,9.275683666,9.8,29,13,9.4,24.05710955,5.840147055,4.475458369,1.2,0,,,,,,0,0,6.25,5,17,5,96.177724,1.667681,1.046865,0.231284,19.087036,22.592818,17,25.3,80
IL,Pope,7.394366197,10.7,30.7,13,,29.70158164,4.998521221,6.968345916,0.9,1,0,0,0,0,0,0,0,6.25,1,3,1,90.715884,6.017897,1.431767,0.246085,21.588367,18.210291,17.9,26.5,80
IL,Pulaski,,12.4,33.3,13,14.4,57.63287183,12.09922922,11.58994033,2.5,0,,,,,,0,0,6.25,5,6.833333333,3,63.901964,32.072715,1.57442,0.211005,18.243792,22.804739,20.8,36.2,80
IL,Putnam,6.843267108,10.1,28.8,13,14.4,4.94E-05,0,4.94E-05,1.2,0,,,,,,0,0,6.25,2,5,1,94.139194,0.516151,4.195804,0.21645,17.798868,21.295371,7.8,13.7,80
IL,Randolph,6.569685594,8.6,31.1,13,,13.28837053,2.815674477,2.899207667,1.8,1,0,0,0,0,0,0,0,6.25,6,27.08333333,5,86.429084,9.693512,2.589915,0.304696,15.951727,19.808221,13.5,19.2,80
IL,Richland,7.340173639,10,30.1,13,13.5,4.947200872,0.922692898,1.110460116,1.7,2,0,0,0,0,0,0,0,6.25,4,9,5,96.550237,0.480503,1.26286,0.720754,19.158504,22.226329,14.5,20.7,80
IL,Rock Island,6.712633452,9.3,27.3,13,8.3,20.41371387,4.758317061,2.994822074,4.1,2,0,0,1,50,0,0,0,6.25,24,143.6666667,34,75.74858,8.750491,11.601806,1.61509,16.185461,22.492646,12.5,20.2,80
IL,St. Clair,5.935337888,11.1,29.7,13,10.9,41.79979444,11.03700543,5.033580939,3.8,3,0,33.33333333,1,33.33333333,33.33333333,0,0,6.25,40,223.6666667,66,62.897325,30.312232,3.253029,1.189753,12.519626,25.397695,15.9,22.7,80
IL,Saline,7.342888644,10.7,30.4,13,9.5,34.87813268,8.233421164,6.27621052,1.2,0,,,,,,0,0,6.25,7,26.66666667,8,92.365432,3.909605,1.364749,0.401397,18.404046,22.895677,19.4,28.2,80
IL,Sangamon,4.897826792,10.5,30.6,13,13.2,31.58694151,7.337561746,4.316958017,4.7,2,50,100,2,100,100,0,0,6.25,27,163.0833333,51,82.539691,11.721571,1.762338,1.619528,13.856633,23.708505,13.2,19.7,80
IL,Schuyler,8.552631579,9.6,29.1,13,13.3,13.9889108,3.151505773,2.677497508,1.9,1,0,0,0,0,0,0,0,6.25,1,7,1,94.949629,3.181336,1.193001,0.1193,18.531283,20.943796,12,17.5,80
IL,Scott,6.555671176,10,29.2,13,14,4.170700485,0.869995052,0.721577808,1.1,0,,,,,,0,0,6.25,1,4,1,97.964519,0.093371,0.802988,0.22409,18.039216,23.753501,9.7,13,80
IL,Shelby,8.66359447,9.5,29.8,13,13.2,15.77134685,4.034360863,2.726714889,2.4,0,,,,,,0,0,6.25,4,19,4,98.027993,0.21464,0.804901,0.250414,18.924116,22.590887,12.3,17.7,80
IL,Stark,6.448598131,9.8,31.8,13,,30.02026271,8.119886402,5.174700373,7.3,0,,,,,,0,0,6.25,3,6.416666667,2,97.197197,0.467134,0.984318,0.316984,19.91992,23.540207,10.6,16.5,80
IL,Stephenson,6.260032103,11.5,27.7,13,11.9,8.790297463,1.434822193,2.635630724,4.2,2,0,0,1,50,0,0,0,6.25,8,40.16666667,12,85.120832,8.857496,2.94691,0.618306,18.775544,22.659345,13.4,21.1,80
IL,Tazewell,6.612534643,8.5,26.8,13,10.1,40.38240891,9.234682176,6.506103341,6.3,4,0,0,1,25,0,0,0,6.25,16,89.25,25,95.000517,0.997829,1.856803,0.731199,15.612952,23.513597,9.9,13.7,80
IL,Union,7.991120977,10,31,13,20.7,7.875619335,1.710346756,1.455502179,6.1,2,0,0,0,0,0,0,0,6.25,4,17.66666667,7,92.396676,0.847934,4.846137,0.292004,18.165993,21.495957,18.4,26,80
IL,Vermilion,7.417521588,10.5,29.6,13,11.8,17.56424931,4.295326093,3.193534705,4.1,1,100,0,1,100,100,0,0,6.25,14,76.33333333,19,80.355283,12.733844,4.21562,0.684839,16.296478,24.414089,20.9,31.3,80
IL,Wabash,7.409410492,9.9,29.9,13,14.1,8.426866971,1.882286094,1.620759908,2.2,0,,,,,,0,0,6.25,2,8.75,3,96.241734,0.611032,1.322508,0.527329,17.845484,22.16456,14.4,20.5,80
IL,Warren,7.740975065,10.3,30.4,13,14.2,0.721626867,0.157543033,0.108535426,2,1,0,0,0,0,0,0,0,6.25,6,17.5,5,87.999096,1.620828,8.414751,0.525216,17.032812,22.13249,13.9,19.3,80
IL,Washington,4.228984012,10.1,32,13,13.9,11.0691186,2.208662793,1.941035365,3.6,1,0,0,0,0,0,0,0,6.25,8,14.5,4,96.901332,0.638761,1.338679,0.278608,17.008698,22.139168,8.2,12.5,80
IL,Wayne,7.978099335,10.2,29,13,15.6,20.38123406,5.011161979,3.725493642,1.3,1,0,0,0,0,0,0,0,6.25,4,15.5,4,97.494033,0.238663,1.050119,0.417661,19.445107,22.553699,14.9,22.6,80
IL,White,5.049261084,9.7,30.6,13,10.6,29.89509452,6.782365321,5.263603493,1.5,0,,,,,,0,0,6.25,6,14,6,97.565632,0.252301,1.077395,0.211388,20.961473,20.900102,16.9,26.1,80
IL,Whiteside,7.50574953,10.3,28.2,13,14.1,17.00794654,3.717849693,3.422998988,5.3,4,0,0,2,50,50,0,0,6.25,8,44.16666667,9,85.922596,1.205169,11.034565,0.459845,17.516838,23.487982,11.7,18.3,80
IL,Will,4.38533319,9.6,33,13,13.3,35.78358411,10.48531332,3.091981804,6.2,10,10,0,7,70,70,0,0,6.25,98,287.75,103,67.237883,10.983382,15.617362,4.495248,9.270618,29.068127,8.5,12.2,80
IL,Williamson,6.042807367,8.6,30.2,13,13.2,17.99798668,4.298972099,2.854416966,5.4,3,0,33.33333333,1,33.33333333,33.33333333,0,0,6.25,16,49.25,15,91.503534,3.788598,1.960607,0.839399,16.331359,22.140844,16,23.5,80
IL,Winnebago,7.091673889,10.6,29.1,13,13.5,24.68521412,5.98451618,3.16222437,7.1,8,0,0,3,37.5,25,0,0,6.25,53,226.5833333,58,72.543402,11.974965,10.897631,2.276591,13.789261,24.919903,17.5,27.2,80
IL,Woodford,5.658247495,9,30.3,13,4.9,7.502317868,1.909178047,1.231187565,6.9,2,0,0,0,0,50,0,0,6.25,6,23.58333333,7,96.456652,0.481068,1.363025,0.537968,14.799297,25.837989,7.5,9.6,80
IN,Adams,9.149029982,8.9,30.4,13.5,11.3,7.137931607,1.401943596,1.942770974,5.5,1,0,0,1,100,0,0,0,7,7,19.08333333,7,94.573531,0.296624,4.106203,0.22683,13.81336,31.157123,16.8,29.6,73
IN,Allen,7.594555315,10.3,32.2,13.5,13.6,33.09079211,8.795509074,3.986685451,5.3,13,15,23.07692308,11,84.61538462,69.23076923,0,0,7,45,251.75,25,76.489394,11.538039,6.499047,2.704817,11.858587,27.005395,13.9,19.8,73
IN,Bartholomew,7.907051799,10.2,32,13.5,14.9,23.51860142,6.09916457,3.102443604,6.3,3,0,66.66666667,3,100,100,0,0,7,13,57.58333333,10,87.0081,1.770972,6.201005,3.414329,13.973748,25.210303,12.8,22,73
IN,Benton,10.37634409,12.1,32.8,13.5,17.6,1.197661627,0.250015407,0.237256702,1.5,0,,,,,,0,0,7,2,6,2,93.720352,0.406596,4.867856,0.169415,15.744296,25.79625,11.3,17.5,73
IN,Blackford,8.852290273,12.2,33.5,13.5,13.7,2.018075834,0.469578728,0.40661326,5.2,0,,,,,,0,0,7,4,12.33333333,4,97.156509,0.375999,0.916497,0.148833,17.765941,22.826257,16,24.3,73
IN,Boone,5.325443787,8.5,27.8,13.5,15.2,13.42843209,4.488543562,0.975501474,5.2,1,0,0,0,0,0,0,0,7,6,23.33333333,7,93.840042,0.85452,2.242232,1.66137,11.730226,28.102048,8,9.6,73
IN,Brown,12.62505955,12.1,29.4,13.5,15.9,2.953339054,0.684888181,0.40425248,7.1,0,,,,,,0,0,7,3,9.333333333,3,96.844246,0.347723,1.167826,0.288676,17.189345,20.810917,13.2,21,73
IN,Carroll,9.663409338,10.5,33.6,13.5,16.5,4.580321025,1.013285006,0.892485894,9.5,0,,,,,,0,0,7,4,11.16666667,4,95.202183,0.208385,3.527661,0.099231,15.787646,24.594393,10.1,16.3,73
IN,Cass,7.956894006,10.1,34.5,13.5,16.8,4.085166986,1.057735267,0.726383794,4.3,1,0,0,1,100,100,0,0,7,6,28.41666667,7,83.724272,1.33193,12.567366,1.0445,15.07468,25.902068,16.7,25.5,73
IN,Clark,9.816644839,10.2,31.8,13.5,16.7,21.57398218,4.999354562,2.940719842,5.8,2,0,50,1,50,50,0,0,7,17,94.58333333,9,85.172182,6.841026,4.8534,0.778358,12.750381,23.6855,12.5,19.1,73
IN,Clay,10.90174966,10.6,37.8,13.5,17.1,3.861156791,0.873287327,0.552391037,3.5,0,,,,,,0,0,7,6,24.33333333,4,97.233172,0.316103,1.141688,0.223131,15.06508,23.953142,13.6,22.2,73
IN,Clinton,8.759702202,13.5,29.4,13.5,17.6,4.005711221,0.894300495,0.723260401,7.6,1,0,100,1,100,100,0,0,7,8,28.16666667,4,85.326872,0.415362,13.228389,0.195642,14.37515,26.634361,12.8,21.5,73
IN,Crawford,12.86764706,12.2,38.4,13.5,14.5,11.30679872,2.292024391,2.242922937,4.8,2,100,100,2,100,100,0,0,7,2,8.583333333,3,96.984972,0.196024,1.176141,0.186689,15.009801,23.289461,17,28,73
IN,Daviess,8.605812897,11.3,31.4,13.5,22,4.543681276,1.091868408,0.755592518,6.5,0,,,,,,0,0,7,7,17.66666667,6,93.832154,0.52136,4.151921,0.508721,14.095677,28.816987,14.7,23.7,73
IN,Dearborn,3.988372093,10.2,33.9,13.5,14.2,26.38594109,6.511927188,3.562546014,8,2,0,0,0,0,0,0,0,7,6,25.66666667,5,96.880932,0.581453,1.003057,0.373649,13.121666,25.006494,10.1,14.2,73
IN,Decatur,9.155873158,10.2,28.6,13.5,17.6,13.75814979,3.583244593,2.262165974,6.6,2,50,50,0,0,0,0,0,7,6,21.16666667,7,96.332556,0.29526,1.655012,0.691531,14.440559,25.485625,13.6,21.7,73
IN,DeKalb,9.487146026,9.7,29,13.5,17.3,27.79132177,7.378049349,3.997968473,4.1,1,0,0,0,0,0,0,0,7,7,29,8,95.696658,0.333941,2.441797,0.440518,13.120811,26.374251,10.6,15.6,73
IN,Delaware,7.736685492,10.5,33.2,13.5,14.4,24.25285118,5.020312442,3.658560605,9.7,1,0,100,1,100,100,0,0,7,13,92.41666667,12,88.144913,6.841958,1.774439,0.958605,14.682462,20.032973,24.2,27.5,73
IN,Dubois,7.397260274,9.6,34.1,13.5,15.1,5.658663061,1.615187778,0.739476679,5.4,1,0,0,1,100,100,0,0,7,10,27.75,10,92.604264,0.260212,6.018286,0.451192,14.512163,25.469694,8.4,9.9,73
IN,Elkhart,9.15145604,9.3,29.5,13.5,16.1,19.72637049,5.63807838,2.133926636,11.5,5,20,60,3,60,20,0,0,7,39,136,20,77.21997,5.562389,14.115277,0.951108,12.129035,28.434544,17.2,26.8,73
IN,Fayette,7.399320718,11.5,34.4,13.5,13.4,21.42867736,5.142022257,4.049645095,6.1,1,0,0,0,0,0,0,0,7,3,17.75,7,96.354574,1.309882,0.918565,0.325411,16.657742,23.96507,17,25.5,73
IN,Floyd,6.803224745,9.8,29.5,13.5,18.2,23.9293305,5.923348267,3.101924958,9.3,3,0,66.66666667,2,66.66666667,66.66666667,0,0,7,12,56.08333333,9,89.175092,5.124836,2.644211,0.930569,12.952882,24.043284,12.4,19.3,73
IN,Fountain,9.746287129,12.3,30.6,13.5,15.6,3.730154283,0.82800585,0.590075144,4.2,0,,,,,,0,0,7,4,13.33333333,6,96.276102,0.150812,2.163573,0.203016,17.650812,24.211137,12.4,19.5,73
IN,Franklin,6.850514336,13.2,28.6,13.5,18.5,9.07307697,2.560686943,0.996051967,6.5,1,100,100,0,0,100,0,0,7,6,16.33333333,9,97.890588,0.147269,0.909603,0.238229,14.124832,26.131589,12.3,18.4,73
IN,Fulton,9.738562092,10.7,31.6,13.5,17.3,15.51058695,3.552394046,3.068987688,6.1,1,0,0,1,100,100,0,0,7,4,14.16666667,5,93.290459,0.691112,4.233058,0.484738,16.452294,24.779228,13.8,21.6,73
IN,Gibson,6.643356643,10.2,29.2,13.5,17.4,10.3310404,2.527630433,1.546674786,3.6,1,0,0,0,0,0,0,0,7,7,25.66666667,7,94.773602,1.758052,1.3163,0.462645,15.288183,24.311256,12.1,15.9,73
IN,Grant,8.671789243,13.1,31.7,13.5,15.5,20.5427608,4.394308702,2.968792834,2.5,4,0,50,4,100,75,0,0,7,8,75.58333333,10,86.543155,6.858309,3.592584,0.58235,16.232997,21.651133,19.8,29.7,73
IN,Greene,8.169219548,13.3,33.1,13.5,18.6,8.178253842,1.970437842,0.9667226,5.5,1,0,0,0,0,0,0,0,7,9,23.58333333,8,97.521483,0.147746,0.970903,0.289462,16.031961,23.769034,14,20.7,73
IN,Hamilton,4.530690276,7.5,22,13.5,10.1,34.73713486,10.44431211,3.081629631,6,7,0,14.28571429,3,42.85714286,42.85714286,0,0,7,31,108.25,21,86.432554,3.421726,3.433017,4.779127,8.627704,30.206615,4.9,6.3,73
IN,Hancock,4.633366969,9.6,28.8,13.5,13.7,32.6715874,8.45893555,3.905417119,6.7,3,0,66.66666667,2,66.66666667,66.66666667,0,0,7,5,35.33333333,5,94.081598,2.028513,1.737093,0.791406,12.766778,26.196394,8.5,10.6,73
IN,Harrison,8.569092396,10.9,31,13.5,16.6,5.470637095,1.241696409,0.843924482,5.5,1,0,100,1,100,100,0,0,7,4,24.33333333,4,96.494259,0.424246,1.475968,0.38868,13.847678,23.643431,11,16.5,73
IN,Hendricks,6.143635757,9,31.8,13.5,12.3,36.89314387,9.913960189,3.848955293,8,4,0,75,4,100,100,0,0,7,10,64.41666667,12,88.460481,4.804466,3.010698,2.051592,10.704169,27.437985,6.4,8,73
IN,Henry,8.346931091,10.6,29.7,13.5,13.2,4.547273052,1.033411204,1.08375511,4.5,2,0,0,0,0,0,0,0,7,8,38.83333333,6,94.886984,2.151146,1.397032,0.31135,16.176054,22.328252,16.2,23.5,73
IN,Howard,7.475800447,13,37.8,13.5,15.1,30.96660636,7.517804933,4.92908461,6,1,0,100,1,100,100,0,0,7,12,78.33333333,8,87.116928,6.749082,2.662171,0.890613,16.242508,23.667102,16,24.5,73
IN,Huntington,9.926837379,12.3,34.8,13.5,12.2,20.57471828,4.989173053,3.403964874,4.6,1,0,100,0,0,0,0,0,7,5,29.66666667,4,96.142657,0.41752,1.699709,0.449844,14.723629,23.690874,11.3,15.8,73
IN,Jackson,8.338200935,10.2,31.6,13.5,18,15.32450949,3.929566617,2.096960521,4.7,2,0,50,1,50,50,0,0,7,9,36.33333333,7,91.622617,0.625354,5.687181,0.840098,14.319426,24.579951,12.7,18.9,73
IN,Jasper,8.389200942,11.7,33.5,13.5,14.7,7.231452224,1.987734334,0.910506649,5,2,0,0,2,100,50,0,0,7,8,31.25,6,92.56228,0.621304,5.445367,0.367405,14.045045,25.67059,9.5,13.9,73
IN,Jay,10.26847495,12.2,34.6,13.5,17.1,19.32908902,4.683012621,3.06837461,3.9,2,0,0,0,0,0,0,0,7,3,15.25,4,95.779419,0.272903,2.714911,0.362302,15.371947,26.556251,15.6,26,73
IN,Jefferson,8.401727862,10.6,31.8,13.5,21.3,14.71753405,3.349454706,2.621984122,7.3,2,0,50,1,50,50,0,0,7,6,23.5,5,93.940422,1.63439,2.328235,0.650672,14.623165,22.616258,15.9,22.8,73
IN,Jennings,13.18681319,10.4,28.4,13.5,14.9,18.32142374,5.171773198,2.166845062,4.1,1,0,0,0,0,0,0,0,7,2,16.33333333,4,95.919369,0.722174,2.001753,0.217353,12.624014,26.397897,14.2,22.4,73
IN,Johnson,7.525687309,10.5,29.1,13.5,11.5,30.50646003,7.688229297,3.937495263,7,0,,,,,,0,0,7,11,82.08333333,10,92.301688,1.099861,3.057557,1.944806,12.297535,26.422444,10.5,14.8,73
IN,Knox,8.229902616,10.2,33.1,13.5,14.6,12.67413563,2.704201854,2.411433692,3.7,2,0,50,1,50,50,0,0,7,5,29.5,6,94.05307,2.585848,1.53486,0.556712,15.770031,21.311134,17.6,22.9,73
IN,Kosciusko,10.2065812,10.7,30.8,13.5,17.9,22.60398198,6.099287025,2.925097128,7.9,3,0,0,2,66.66666667,66.66666667,0,0,7,17,51.58333333,8,89.882107,0.700639,7.283022,0.829908,13.538354,25.61726,13.4,19.7,73
IN,LaGrange,15.11044177,10.9,32.7,13.5,16.5,1.40617258,0.310107358,0.28344212,8.6,3,0,0,1,33.33333333,0,0,0,7,7,20.08333333,4,95.049558,0.293579,3.547188,0.317819,11.560009,34.491489,16.1,26.9,73
IN,Lake,5.901620569,12.4,35.9,13.5,12.1,27.94094204,7.253906238,3.364085085,5.2,6,17,16.66666667,5,83.33333333,66.66666667,0,0,7,84,387.5,43,55.27404,25.303374,16.665759,1.205835,13.280108,25.65962,17.7,26,73
IN,LaPorte,7.902264601,10.3,31.8,13.5,13.8,18.70444936,3.885441801,2.679806206,9.8,5,20,60,3,60,40,0,0,7,17,90.25,11,81.364888,10.617492,5.466192,0.511362,14.234706,22.770865,16.2,25,73
IN,Lawrence,8.280081577,14,29.3,13.5,13.5,8.985846112,1.973212624,1.753057275,5.7,2,0,100,2,100,100,0,0,7,8,29.66666667,7,96.592535,0.392335,1.181341,0.485542,16.391382,23.566133,15.2,22.6,73
IN,Madison,7.925765347,12.4,37.3,13.5,14.6,24.93344099,5.028767528,4.040086778,6.1,4,0,0,1,25,25,0,0,7,22,104.5,19,86.281109,8.270534,3.18226,0.41554,15.371175,23.08563,18,27.7,73
IN,Marion,8.08925293,10.6,31.9,13.5,14,25.09427694,6.582516155,2.690196718,2.7,13,23,38.46153846,8,61.53846154,69.23076923,1,0,7,152,669.5833333,97,59.542746,26.395378,9.349862,2.005661,10.637895,25.072698,20.8,30.7,73
IN,Marshall,10.18482108,10.3,31.4,13.5,16.9,15.7875331,4.291633796,2.386846939,6,2,0,0,1,50,50,0,0,7,10,38.91666667,5,89.473125,0.416569,8.439778,0.446324,14.673439,26.883594,12.7,19,73
IN,Martin,9.671532847,10.2,29.1,13.5,13.5,2.592638298,0.6835783,0.315173435,7.9,0,,,,,,0,0,7,3,7,4,97.97755,0.096768,0.677376,0.280627,15.724792,24.008129,13.2,18.9,73
IN,Miami,8.408109006,11.4,33,13.5,11.6,18.15745996,4.993562187,2.421625186,5.6,0,,,,,,0,0,7,9,30.41666667,4,90.255535,4.468471,2.455085,0.346855,13.950085,22.743408,17,23.8,73
IN,Monroe,6.672487812,8.8,25.3,13.5,13.9,19.82864171,3.989723036,1.809614999,8.5,4,50,50,2,50,50,0,0,7,20,66.16666667,10,86.129996,3.16219,2.920115,5.211127,10.180904,16.286402,24.3,18.1,73
IN,Montgomery,7.564102564,10.6,31.2,13.5,16.1,12.00680747,2.864187723,2.130113192,6.4,1,0,0,1,100,100,0,0,7,7,27.66666667,5,92.786696,0.805267,4.561431,0.548211,15.54926,23.971776,15.3,22.9,73
IN,Morgan,7.771199867,10.4,33.2,13.5,16.1,17.8821379,4.866193957,2.062682162,5.3,2,0,100,2,100,100,0,0,7,9,49.33333333,9,96.934421,0.254013,1.190234,0.349813,12.945975,25.151682,11.9,18.1,73
IN,Newton,9.090909091,11.9,34.1,13.5,12.1,1.359299303,0.317766538,0.256307425,4.6,0,,,,,,0,0,7,5,11.41666667,3,93.344566,0.372086,5.033698,0.266779,16.638585,23.020219,11.1,16.8,73
IN,Noble,11.33754676,10.2,33.9,13.5,14.5,6.800408267,2.051558453,0.609362545,4.8,3,0,0,1,33.33333333,0,0,0,7,9,35,8,88.572871,0.357624,9.607455,0.366038,12.497896,27.032144,12.6,19.4,73
IN,Ohio,7.175398633,11.2,30.8,13.5,,0,0,0,3.4,1,0,0,0,0,0,0,0,7,1,2.583333333,1,97.372715,0.342689,1.125979,0.310052,16.62859,21.214099,10,14.3,73
IN,Orange,9.964726631,12.3,31.2,13.5,13.3,5.992827502,1.525756032,0.907245337,5.5,3,100,100,3,100,100,0,0,7,4,17.33333333,5,96.491935,0.846774,0.977823,0.30746,15.78629,24.632056,17.5,26.5,73
IN,Owen,8.918539326,10.9,36.8,13.5,17.7,0.703386738,0.118890374,0.079969677,7.7,2,0,50,2,100,100,0,0,7,2,15.83333333,4,97.256083,0.301275,0.917729,0.301275,14.794902,23.225956,14.1,22.5,73
IN,Parke,9.857328145,12,29.3,13.5,12.4,9.259041455,2.056057437,1.657059665,7.3,2,0,0,0,0,0,0,0,7,3,6.5,2,95.420728,2.255032,1.239979,0.190322,15.623738,21.414153,16.6,27.5,73
IN,Perry,7.55676042,9.4,32.1,13.5,9.9,27.43465761,5.060960195,2.825565714,4.5,2,0,0,0,0,0,0,0,7,4,12,4,95.294239,2.425277,0.992864,0.35681,15.177371,21.424139,13,17.3,73
IN,Pike,10.09542943,11.8,31.5,13.5,20.8,5.040091017,1.069546535,0.964360041,2.4,1,0,0,1,100,100,0,0,7,3,8.666666667,3,97.656676,0.295835,0.934216,0.194628,16.932659,22.421176,14.7,20.1,73
IN,Porter,6.668837748,9.9,29.3,13.5,12.3,38.78972512,10.0116848,4.435106622,7.2,3,0,33.33333333,3,100,66.66666667,0,0,7,11,83.58333333,13,85.944032,2.82884,8.478,1.192628,12.390549,24.291269,10.9,13.5,73
IN,Posey,4.741943935,10.7,31.6,13.5,10.5,23.05064593,5.045115478,4.061677966,2.5,2,0,100,2,100,50,0,0,7,4,14,5,96.66538,0.887688,0.957159,0.270166,14.399846,23.689695,9.8,13.5,73
IN,Pulaski,9.234135667,12.2,34.5,13.5,12.6,2.646869846,0.618953685,0.430266966,4.9,0,,,,,,0,0,7,2,10,3,95.679749,0.649157,2.425011,0.201462,16.74377,23.86211,14.2,21.6,73
IN,Putnam,9.277374566,11.9,32.3,13.5,16.9,2.787824421,0.686317878,0.430085746,7.7,3,0,33.33333333,1,33.33333333,33.33333333,0,0,7,2,21.66666667,4,92.532202,3.911704,1.546242,0.719121,13.515792,21.062614,13.9,17.6,73
IN,Randolph,9.106753813,13,34.8,13.5,12.7,20.02314507,4.96416716,3.313326863,6.6,0,,,,,,0,0,7,3,22.08333333,3,95.124374,0.435597,3.018608,0.217798,17.099079,24.389592,16,26.2,73
IN,Ripley,10.6729634,9.4,31.8,13.5,15.2,2.540974505,0.724681277,0.346689055,7.2,2,50,50,1,50,50,0,0,7,12,19.91666667,6,96.74162,0.232494,1.544174,0.506628,14.855299,26.337706,10.7,15.1,73
IN,Rush,8.398656215,11.3,32.4,13.5,14,3.412109602,0.766733529,0.615511733,2.6,1,0,0,1,100,100,0,0,7,5,12.66666667,4,96.820377,0.74172,1.092456,0.327737,15.76012,24.764259,13.2,20.5,73
IN,St. Joseph,8.105441575,9.5,28.7,13.5,11.4,33.77270502,8.184796739,4.778639625,10.1,4,50,50,3,75,50,0,0,7,41,176.8333333,23,75.562973,12.515219,7.265923,1.867524,13.323668,24.669671,15.9,24.1,73
IN,Scott,7.363592467,11.6,28.5,13.5,16.3,5.170695395,1.223413023,0.826802326,5.3,1,0,100,1,100,100,0,0,7,5,23.66666667,7,97.06381,0.215045,1.463959,0.43009,13.419627,24.0354,18.8,28.8,73
IN,Shelby,7.057733051,11.4,33.8,13.5,17.3,10.16194705,2.454214795,1.465103655,4.1,1,100,100,1,100,100,0,0,7,7,21.33333333,4,93.667297,0.963183,3.706454,0.544603,13.925646,24.405887,12.8,18.9,73
IN,Spencer,6.242905789,10.6,30.4,13.5,18.9,0.008534121,5.60E-06,0,4.1,0,,,,,,0,0,7,4,11.66666667,4,95.938335,0.45819,2.467545,0.329324,15.0105,24.164758,11.3,15.2,73
IN,Starke,10.34828364,11.8,35,13.5,16.4,5.883842531,1.537649356,0.692567692,3,1,0,100,1,100,100,0,0,7,5,19.33333333,6,95.073407,0.269657,3.278689,0.175491,15.301973,24.380431,18.2,30.2,73
IN,Steuben,8.666507062,12.9,32.7,13.5,14.6,21.2140092,4.646089267,2.965681305,5.3,2,100,100,2,100,100,0,0,7,7,31.91666667,6,95.108966,0.453415,2.872605,0.473892,14.889571,22.919409,12.8,19.9,73
IN,Sullivan,10.05146836,10.9,31.5,13.5,16.9,4.912130286,1.168075694,0.805070924,2.7,0,,,,,,0,0,7,4,19.08333333,5,92.805588,4.405122,1.369034,0.181607,14.835856,21.37369,14.7,21,73
IN,Switzerland,7.863604732,11.4,27.9,13.5,14,4.594595828,1.674502918,0.660134503,6.4,0,,,,,,0,0,7,3,10.91666667,2,97.22039,0.292095,1.385094,0.169603,14.595308,25.64779,16.3,27.3,73
IN,Tippecanoe,6.202901281,9.1,27.1,13.5,13.9,27.91846298,5.178334149,1.657486608,7.4,3,67,100,3,100,100,0,0,7,19,93.91666667,11,80.365204,3.895706,7.493344,6.180692,9.479685,20.671953,20.9,20.1,73
IN,Tipton,7.797487066,12.5,32.1,13.5,13.2,32.26934964,7.479367075,6.408258581,3.5,1,0,0,0,0,0,0,0,7,2,8.666666667,1,96.354167,0.175703,2.171185,0.401606,17.181225,23.236697,8.5,14.5,73
IN,Union,9.256926952,11.5,33.2,13.5,11.8,0,0,0,6.4,0,,,,,,0,0,7,1,5,2,96.860032,0.439063,1.091006,0.252794,14.46248,25.07983,12.6,20.1,73
IN,Vanderburgh,8.484405877,10.7,32.4,13.5,14.2,19.79447113,4.399371357,2.848607555,5.1,2,50,0,2,100,100,0,0,7,39,141.0833333,26,85.185,9.030456,2.155223,1.105157,14.410444,22.201076,16.9,25.1,73
IN,Vermillion,9.791742784,12.7,28.3,13.5,17.2,13.85068011,3.056511428,2.945289176,3.4,0,,,,,,0,0,7,3,16.91666667,3,97.841105,0.129534,0.801875,0.191216,16.876388,23.094004,13.6,20.2,73
IN,Vigo,8.14297401,8.8,32,13.5,15.8,26.99722218,5.132431447,4.213272449,5.6,2,0,0,2,100,100,0,0,7,17,72,10,86.742452,6.834619,2.289333,1.647689,13.455048,21.371745,19.1,27,73
IN,Wabash,10.07664984,13.2,36.8,13.5,11,8.392869952,1.434771287,0.920377763,7.9,2,0,50,1,50,50,0,0,7,7,30,6,95.381294,0.471297,2.119314,0.407443,18.097786,22.680005,12.2,18.4,73
IN,Warren,9.200968523,12.4,28.5,13.5,13.5,3.120856732,0.798648516,0.563188591,2.6,0,,,,,,0,0,7,2,3,3,97.802069,0.117536,0.822755,0.423131,16.596145,23.460273,9.8,16.1,73
