Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","100","India","5511","Production","2735","Meat, Other","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2735","Meat, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2735","Meat, Other","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2735","Meat, Other","2016","2016","1000 tonnes","142","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2735","Meat, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2735","Meat, Other","2016","2016","1000 tonnes","142","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2016","2016","kg","0.11","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2735","Meat, Other","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2016","2016","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2016","2016","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2735","Meat, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2735","Meat, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2735","Meat, Other","2017","2017","1000 tonnes","150","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2735","Meat, Other","2017","2017","1000 tonnes","150","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2017","2017","kg","0.11","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2735","Meat, Other","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2017","2017","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2017","2017","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2736","Offals, Edible","2016","2016","1000 tonnes","521","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2736","Offals, Edible","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2736","Offals, Edible","2016","2016","1000 tonnes","47","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2736","Offals, Edible","2016","2016","1000 tonnes","474","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2736","Offals, Edible","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2736","Offals, Edible","2016","2016","1000 tonnes","395","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2016","2016","kg","0.3","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2016","2016","g/capita/day","0.14","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2016","2016","g/capita/day","0.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2736","Offals, Edible","2017","2017","1000 tonnes","519","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2736","Offals, Edible","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2736","Offals, Edible","2017","2017","1000 tonnes","80","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2736","Offals, Edible","2017","2017","1000 tonnes","439","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2736","Offals, Edible","2017","2017","1000 tonnes","439","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2017","2017","kg","0.33","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2017","2017","g/capita/day","0.16","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2017","2017","g/capita/day","0.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2740","Butter, Ghee","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2740","Butter, Ghee","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2740","Butter, Ghee","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2740","Butter, Ghee","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2740","Butter, Ghee","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2740","Butter, Ghee","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2740","Butter, Ghee","2016","2016","kcal/capita/day","72","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2740","Butter, Ghee","2016","2016","g/capita/day","0.04","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2740","Butter, Ghee","2016","2016","g/capita/day","8.2","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2740","Butter, Ghee","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2740","Butter, Ghee","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2740","Butter, Ghee","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2740","Butter, Ghee","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2740","Butter, Ghee","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2740","Butter, Ghee","2017","2017","kcal/capita/day","74","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2740","Butter, Ghee","2017","2017","g/capita/day","0.04","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2740","Butter, Ghee","2017","2017","g/capita/day","8.43","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2743","Cream","2016","2016","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2743","Cream","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2743","Cream","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2743","Cream","2016","2016","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2743","Cream","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2743","Cream","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2743","Cream","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2743","Cream","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2743","Cream","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2743","Cream","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2743","Cream","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2743","Cream","2017","2017","1000 tonnes","4","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2743","Cream","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2743","Cream","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2743","Cream","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2743","Cream","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2743","Cream","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2737","Fats, Animals, Raw","2016","2016","1000 tonnes","197","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2737","Fats, Animals, Raw","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2737","Fats, Animals, Raw","2016","2016","1000 tonnes","30","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2737","Fats, Animals, Raw","2016","2016","1000 tonnes","168","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2737","Fats, Animals, Raw","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2737","Fats, Animals, Raw","2016","2016","1000 tonnes","39","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2016","2016","kg","0.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2737","Fats, Animals, Raw","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2737","Fats, Animals, Raw","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2737","Fats, Animals, Raw","2016","2016","g/capita/day","0.08","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","195","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","44","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","153","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2737","Fats, Animals, Raw","2017","2017","1000 tonnes","40","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2017","2017","kg","0.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2737","Fats, Animals, Raw","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2737","Fats, Animals, Raw","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2737","Fats, Animals, Raw","2017","2017","g/capita/day","0.08","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2781","Fish, Body Oil","2016","2016","1000 tonnes","27","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2781","Fish, Body Oil","2016","2016","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2781","Fish, Body Oil","2016","2016","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2781","Fish, Body Oil","2016","2016","1000 tonnes","21","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2781","Fish, Body Oil","2016","2016","1000 tonnes","21","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2781","Fish, Body Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2781","Fish, Body Oil","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2781","Fish, Body Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2781","Fish, Body Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2781","Fish, Body Oil","2017","2017","1000 tonnes","50","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2781","Fish, Body Oil","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2781","Fish, Body Oil","2017","2017","1000 tonnes","28","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2781","Fish, Body Oil","2017","2017","1000 tonnes","22","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2781","Fish, Body Oil","2017","2017","1000 tonnes","22","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2781","Fish, Body Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2781","Fish, Body Oil","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2781","Fish, Body Oil","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2781","Fish, Body Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2781","Fish, Body Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2782","Fish, Liver Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2782","Fish, Liver Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2782","Fish, Liver Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2782","Fish, Liver Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2782","Fish, Liver Oil","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2782","Fish, Liver Oil","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2782","Fish, Liver Oil","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2782","Fish, Liver Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2782","Fish, Liver Oil","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2782","Fish, Liver Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2782","Fish, Liver Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2782","Fish, Liver Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2782","Fish, Liver Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2782","Fish, Liver Oil","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2782","Fish, Liver Oil","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2782","Fish, Liver Oil","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2782","Fish, Liver Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2782","Fish, Liver Oil","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2744","Eggs","2016","2016","1000 tonnes","4565","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2744","Eggs","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2744","Eggs","2016","2016","1000 tonnes","66","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2744","Eggs","2016","2016","1000 tonnes","4499","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2744","Eggs","2016","2016","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2744","Eggs","2016","2016","1000 tonnes","4077","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2016","2016","kg","3.08","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2744","Eggs","2016","2016","kcal/capita/day","12","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2744","Eggs","2016","2016","g/capita/day","0.9","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2744","Eggs","2016","2016","g/capita/day","0.82","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2744","Eggs","2017","2017","1000 tonnes","4850","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2744","Eggs","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2744","Eggs","2017","2017","1000 tonnes","57","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2744","Eggs","2017","2017","1000 tonnes","4793","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2744","Eggs","2017","2017","1000 tonnes","4349","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2017","2017","kg","3.25","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2744","Eggs","2017","2017","kcal/capita/day","12","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2744","Eggs","2017","2017","g/capita/day","0.95","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2744","Eggs","2017","2017","g/capita/day","0.87","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2848","Milk - Excluding Butter","2016","2016","1000 tonnes","165334","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2848","Milk - Excluding Butter","2016","2016","1000 tonnes","30","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2848","Milk - Excluding Butter","2016","2016","1000 tonnes","490","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2848","Milk - Excluding Butter","2016","2016","1000 tonnes","164874","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2848","Milk - Excluding Butter","2016","2016","1000 tonnes","28617","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2848","Milk - Excluding Butter","2016","2016","1000 tonnes","133974","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2016","2016","kg","101.15","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2848","Milk - Excluding Butter","2016","2016","kcal/capita/day","156","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2848","Milk - Excluding Butter","2016","2016","g/capita/day","9.76","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2848","Milk - Excluding Butter","2016","2016","g/capita/day","7","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","176275","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","32","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","289","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","176018","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","31486","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2848","Milk - Excluding Butter","2017","2017","1000 tonnes","141981","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2848","Milk - Excluding Butter","2017","2017","kg","106.06","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2848","Milk - Excluding Butter","2017","2017","kcal/capita/day","164","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2848","Milk - Excluding Butter","2017","2017","g/capita/day","10.21","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2848","Milk - Excluding Butter","2017","2017","g/capita/day","7.38","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2761","Freshwater Fish","2016","2016","1000 tonnes","6558","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2761","Freshwater Fish","2016","2016","1000 tonnes","13","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2761","Freshwater Fish","2016","2016","1000 tonnes","41","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2761","Freshwater Fish","2016","2016","1000 tonnes","6530","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2761","Freshwater Fish","2016","2016","1000 tonnes","6530","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2016","2016","kg","4.93","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2761","Freshwater Fish","2016","2016","kcal/capita/day","9","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2761","Freshwater Fish","2016","2016","g/capita/day","1.47","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2761","Freshwater Fish","2016","2016","g/capita/day","0.34","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2761","Freshwater Fish","2017","2017","1000 tonnes","7005","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2761","Freshwater Fish","2017","2017","1000 tonnes","31","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2761","Freshwater Fish","2017","2017","1000 tonnes","26","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2761","Freshwater Fish","2017","2017","1000 tonnes","7011","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2761","Freshwater Fish","2017","2017","1000 tonnes","7011","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2017","2017","kg","5.24","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2761","Freshwater Fish","2017","2017","kcal/capita/day","10","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2761","Freshwater Fish","2017","2017","g/capita/day","1.56","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2761","Freshwater Fish","2017","2017","g/capita/day","0.36","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2762","Demersal Fish","2016","2016","1000 tonnes","1319","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2762","Demersal Fish","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2762","Demersal Fish","2016","2016","1000 tonnes","245","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2762","Demersal Fish","2016","2016","1000 tonnes","1075","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2762","Demersal Fish","2016","2016","1000 tonnes","825","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2016","2016","kg","0.62","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2762","Demersal Fish","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2762","Demersal Fish","2016","2016","g/capita/day","0.17","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2762","Demersal Fish","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2762","Demersal Fish","2017","2017","1000 tonnes","1354","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2762","Demersal Fish","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2762","Demersal Fish","2017","2017","1000 tonnes","327","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2762","Demersal Fish","2017","2017","1000 tonnes","1028","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2762","Demersal Fish","2017","2017","1000 tonnes","778","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2762","Demersal Fish","2017","2017","kg","0.58","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2762","Demersal Fish","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2762","Demersal Fish","2017","2017","g/capita/day","0.16","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2762","Demersal Fish","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2763","Pelagic Fish","2016","2016","1000 tonnes","1426","S","Standardized data",""
